timestamp,open,high,low,close,volume,time_diff
2024-02-16 05:30:00,113.17,113.39,113.0,113.2,35263.0,0 days 00:15:00
2024-02-16 05:45:00,113.2,113.22,112.94,113.16,46533.0,0 days 00:15:00
2024-02-16 06:00:00,113.15,113.15,112.77,112.97,59927.0,0 days 00:15:00
2024-02-16 06:15:00,112.96,113.44,112.89,113.44,34624.0,0 days 00:15:00
2024-02-16 06:30:00,113.43,113.44,113.03,113.21,33788.0,0 days 00:15:00
2024-02-16 06:45:00,113.2,113.34,112.4,112.59,65573.0,0 days 00:15:00
2024-02-16 07:00:00,112.58,112.79,112.01,112.53,117405.0,0 days 00:15:00
2024-02-16 07:15:00,112.54,112.69,112.02,112.16,58149.0,0 days 00:15:00
2024-02-16 07:30:00,112.17,112.18,111.57,111.75,107351.0,0 days 00:15:00
2024-02-16 07:45:00,111.75,111.78,111.43,111.48,76099.0,0 days 00:15:00
2024-02-16 08:00:00,111.49,112.23,111.2,111.99,113986.0,0 days 00:15:00
2024-02-16 08:15:00,111.98,112.0,111.38,111.66,71138.0,0 days 00:15:00
2024-02-16 08:30:00,111.66,111.9,111.52,111.74,36241.0,0 days 00:15:00
2024-02-16 08:45:00,111.74,111.94,110.84,111.19,109279.0,0 days 00:15:00
2024-02-16 09:00:00,111.19,111.32,109.44,111.0,434496.0,0 days 00:15:00
2024-02-16 09:15:00,111.01,111.3,110.63,110.96,96535.0,0 days 00:15:00
2024-02-16 09:30:00,110.96,111.53,110.83,111.35,82421.0,0 days 00:15:00
2024-02-16 09:45:00,111.35,111.5,111.07,111.21,49038.0,0 days 00:15:00
2024-02-16 10:00:00,111.2,111.42,110.86,111.39,33139.0,0 days 00:15:00
2024-02-16 10:15:00,111.39,111.78,111.32,111.51,64900.0,0 days 00:15:00
2024-02-16 10:30:00,111.52,112.03,111.48,112.02,78695.0,0 days 00:15:00
2024-02-16 10:45:00,112.01,112.44,111.85,112.4,68418.0,0 days 00:15:00
2024-02-16 11:00:00,112.39,112.53,112.14,112.27,58652.0,0 days 00:15:00
2024-02-16 11:15:00,112.27,112.39,112.02,112.28,41195.0,0 days 00:15:00
2024-02-16 11:30:00,112.27,112.68,112.27,112.49,46940.0,0 days 00:15:00
2024-02-16 11:45:00,112.49,112.6,111.8,112.1,71651.0,0 days 00:15:00
2024-02-16 12:00:00,112.1,112.36,111.67,112.36,40778.0,0 days 00:15:00
2024-02-16 12:15:00,112.37,112.49,112.15,112.34,23930.0,0 days 00:15:00
2024-02-16 12:30:00,112.34,112.97,112.33,112.9,83468.0,0 days 00:15:00
2024-02-16 12:45:00,112.9,113.19,112.81,113.04,75215.0,0 days 00:15:00
2024-02-16 13:00:00,113.04,113.15,112.63,112.69,52130.0,0 days 00:15:00
2024-02-16 13:15:00,112.69,112.95,112.53,112.73,33666.0,0 days 00:15:00
2024-02-16 13:30:00,112.74,112.74,111.66,112.18,134237.0,0 days 00:15:00
2024-02-16 13:45:00,112.18,112.3,111.62,112.27,69063.0,0 days 00:15:00
2024-02-16 14:00:00,112.28,112.48,111.0,111.11,131345.0,0 days 00:15:00
2024-02-16 14:15:00,111.12,111.22,110.61,110.98,151248.0,0 days 00:15:00
2024-02-16 14:30:00,110.98,111.52,110.68,111.2,83665.0,0 days 00:15:00
2024-02-16 14:45:00,111.19,111.22,109.17,109.81,369640.0,0 days 00:15:00
2024-02-16 15:00:00,109.81,109.81,107.65,108.43,497357.0,0 days 00:15:00
2024-02-16 15:15:00,108.43,109.12,108.35,108.87,142471.0,0 days 00:15:00
2024-02-16 15:30:00,108.87,109.53,108.57,109.52,123402.0,0 days 00:15:00
2024-02-16 15:45:00,109.53,109.72,109.08,109.66,90241.0,0 days 00:15:00
2024-02-16 16:00:00,109.67,110.39,109.25,110.3,247420.0,0 days 00:15:00
2024-02-16 16:15:00,110.3,110.43,109.94,109.94,72672.0,0 days 00:15:00
2024-02-16 16:30:00,109.95,109.96,109.03,109.44,118788.0,0 days 00:15:00
2024-02-16 16:45:00,109.44,109.48,108.81,109.34,61063.0,0 days 00:15:00
2024-02-16 17:00:00,109.35,109.47,108.7,108.97,53477.0,0 days 00:15:00
2024-02-16 17:15:00,108.97,109.53,108.9,109.21,43160.0,0 days 00:15:00
2024-02-16 17:30:00,109.22,109.31,108.8,109.09,55012.0,0 days 00:15:00
2024-02-16 17:45:00,109.1,109.28,108.77,108.97,50860.0,0 days 00:15:00
2024-02-16 18:00:00,108.97,109.08,108.2,108.46,86440.0,0 days 00:15:00
2024-02-16 18:15:00,108.47,109.16,108.37,109.04,41604.0,0 days 00:15:00
2024-02-16 18:30:00,109.04,109.06,108.5,108.99,37132.0,0 days 00:15:00
2024-02-16 18:45:00,108.99,109.45,108.96,109.29,36244.0,0 days 00:15:00
2024-02-16 19:00:00,109.29,109.47,109.01,109.45,28783.0,0 days 00:15:00
2024-02-16 19:15:00,109.44,109.75,109.29,109.4,24385.0,0 days 00:15:00
2024-02-16 19:30:00,109.41,109.44,109.02,109.37,20454.0,0 days 00:15:00
2024-02-16 19:45:00,109.37,109.47,108.27,108.64,93888.0,0 days 00:15:00
2024-02-16 20:00:00,108.63,109.15,108.33,109.13,34494.0,0 days 00:15:00
2024-02-16 20:15:00,109.13,109.31,108.94,109.15,45076.0,0 days 00:15:00
2024-02-16 20:30:00,109.15,109.43,109.05,109.35,21228.0,0 days 00:15:00
2024-02-16 20:45:00,109.34,109.49,109.18,109.48,16477.0,0 days 00:15:00
2024-02-16 21:00:00,109.48,109.53,108.86,109.12,39021.0,0 days 00:15:00
2024-02-16 21:15:00,109.12,109.39,109.12,109.34,26896.0,0 days 00:15:00
2024-02-16 21:30:00,109.34,109.8,109.26,109.75,33125.0,0 days 00:15:00
2024-02-16 21:45:00,109.73,109.73,109.39,109.52,10711.0,0 days 00:15:00
2024-02-16 22:00:00,109.52,109.55,109.14,109.17,17690.0,0 days 00:15:00
2024-02-16 22:15:00,109.16,109.4,109.09,109.11,8167.0,0 days 00:15:00
2024-02-16 22:30:00,109.12,109.34,109.09,109.17,16817.0,0 days 00:15:00
2024-02-16 22:45:00,109.17,109.76,109.09,109.71,41172.0,0 days 00:15:00
2024-02-16 23:00:00,109.71,110.12,109.61,109.86,62350.0,0 days 00:15:00
2024-02-16 23:15:00,109.86,110.28,109.79,110.23,34470.0,0 days 00:15:00
2024-02-16 23:30:00,110.22,110.76,110.08,110.56,55017.0,0 days 00:15:00
2024-02-16 23:45:00,110.55,110.79,110.3,110.36,28486.0,0 days 00:15:00
2024-02-17 00:00:00,110.37,110.53,110.14,110.34,35887.0,0 days 00:15:00
2024-02-17 00:15:00,110.34,110.77,110.26,110.62,65251.0,0 days 00:15:00
2024-02-17 00:30:00,110.61,110.95,110.52,110.89,48977.0,0 days 00:15:00
2024-02-17 00:45:00,110.9,111.12,110.51,110.56,46774.0,0 days 00:15:00
2024-02-17 01:00:00,110.58,110.85,110.46,110.57,31955.0,0 days 00:15:00
2024-02-17 01:15:00,110.57,110.57,109.97,110.1,36674.0,0 days 00:15:00
2024-02-17 01:30:00,110.1,110.32,109.73,109.75,42249.0,0 days 00:15:00
2024-02-17 01:45:00,109.74,109.81,109.15,109.8,84387.0,0 days 00:15:00
2024-02-17 02:00:00,109.8,110.0,109.49,109.92,41589.0,0 days 00:15:00
2024-02-17 02:15:00,109.92,110.0,109.53,109.58,14193.0,0 days 00:15:00
2024-02-17 02:30:00,109.59,109.68,109.27,109.68,19984.0,0 days 00:15:00
2024-02-17 02:45:00,109.67,109.97,109.61,109.77,28552.0,0 days 00:15:00
2024-02-17 03:00:00,109.77,109.85,109.59,109.8,16035.0,0 days 00:15:00
2024-02-17 03:15:00,109.81,110.12,109.17,109.35,63693.0,0 days 00:15:00
2024-02-17 03:30:00,109.36,109.73,109.35,109.63,17577.0,0 days 00:15:00
2024-02-17 03:45:00,109.64,109.94,109.53,109.93,18007.0,0 days 00:15:00
2024-02-17 04:00:00,109.93,109.99,109.36,109.46,17774.0,0 days 00:15:00
2024-02-17 04:15:00,109.46,109.8,109.45,109.54,9988.0,0 days 00:15:00
2024-02-17 04:30:00,109.54,109.87,109.52,109.66,14226.0,0 days 00:15:00
2024-02-17 04:45:00,109.66,109.94,109.29,109.38,42680.0,0 days 00:15:00
2024-02-17 05:00:00,109.39,109.48,108.69,108.81,68520.0,0 days 00:15:00
2024-02-17 05:15:00,108.83,109.19,108.62,109.18,46618.0,0 days 00:15:00
2024-02-17 05:30:00,109.17,109.39,109.05,109.36,58504.0,0 days 00:15:00
2024-02-17 05:45:00,109.36,109.53,109.33,109.49,16114.0,0 days 00:15:00
2024-02-17 06:00:00,109.49,109.75,109.4,109.66,37835.0,0 days 00:15:00
2024-02-17 06:15:00,109.66,109.86,109.47,109.71,51342.0,0 days 00:15:00
2024-02-17 06:30:00,109.72,109.82,109.39,109.39,53814.0,0 days 00:15:00
2024-02-17 06:45:00,109.4,109.85,109.34,109.65,13995.0,0 days 00:15:00
2024-02-17 07:00:00,109.65,109.98,109.61,109.88,21183.0,0 days 00:15:00
2024-02-17 07:15:00,109.86,109.91,109.55,109.78,20689.0,0 days 00:15:00
2024-02-17 07:30:00,109.79,110.26,109.72,110.05,42731.0,0 days 00:15:00
2024-02-17 07:45:00,110.05,110.46,110.01,110.32,28650.0,0 days 00:15:00
2024-02-17 08:00:00,110.33,110.86,110.2,110.85,73568.0,0 days 00:15:00
2024-02-17 08:15:00,110.85,110.86,110.01,110.14,76234.0,0 days 00:15:00
2024-02-17 08:30:00,110.15,110.29,109.5,109.59,62180.0,0 days 00:15:00
2024-02-17 08:45:00,109.59,109.74,109.0,109.34,101242.0,0 days 00:15:00
2024-02-17 09:00:00,109.33,109.55,108.77,109.08,64816.0,0 days 00:15:00
2024-02-17 09:15:00,109.08,109.66,108.47,108.8,201361.0,0 days 00:15:00
2024-02-17 09:30:00,108.81,109.07,108.8,108.96,27180.0,0 days 00:15:00
2024-02-17 09:45:00,108.97,109.01,108.55,108.7,49327.0,0 days 00:15:00
2024-02-17 10:00:00,108.69,109.08,108.37,108.7,96413.0,0 days 00:15:00
2024-02-17 10:15:00,108.71,109.03,108.44,108.86,104171.0,0 days 00:15:00
2024-02-17 10:30:00,108.85,109.43,108.79,109.01,87930.0,0 days 00:15:00
2024-02-17 10:45:00,109.02,109.34,108.97,109.32,30517.0,0 days 00:15:00
2024-02-17 11:00:00,109.31,109.52,109.2,109.42,45221.0,0 days 00:15:00
2024-02-17 11:15:00,109.42,109.89,109.21,109.23,49125.0,0 days 00:15:00
2024-02-17 11:30:00,109.23,109.68,109.15,109.57,36269.0,0 days 00:15:00
2024-02-17 11:45:00,109.57,109.65,109.33,109.44,27498.0,0 days 00:15:00
2024-02-17 12:00:00,109.43,109.47,109.1,109.16,27834.0,0 days 00:15:00
2024-02-17 12:15:00,109.17,109.6,109.07,109.3,38362.0,0 days 00:15:00
2024-02-17 12:30:00,109.3,109.36,108.98,109.14,25941.0,0 days 00:15:00
2024-02-17 12:45:00,109.15,109.51,109.01,109.01,24158.0,0 days 00:15:00
2024-02-17 13:00:00,109.01,109.02,108.24,108.26,78238.0,0 days 00:15:00
2024-02-17 13:15:00,108.27,108.43,106.76,107.37,358671.0,0 days 00:15:00
2024-02-17 13:30:00,107.37,107.65,106.77,107.28,181354.0,0 days 00:15:00
2024-02-17 13:45:00,107.29,107.44,106.75,106.92,102224.0,0 days 00:15:00
2024-02-17 14:00:00,106.93,107.19,106.62,106.67,105949.0,0 days 00:15:00
2024-02-17 14:15:00,106.67,107.31,106.5,106.88,89911.0,0 days 00:15:00
2024-02-17 14:30:00,106.87,106.94,105.6,106.34,464696.0,0 days 00:15:00
2024-02-17 14:45:00,106.33,107.0,106.01,107.0,109987.0,0 days 00:15:00
2024-02-17 15:00:00,107.0,107.15,106.58,106.83,64620.0,0 days 00:15:00
2024-02-17 15:15:00,106.83,107.23,106.39,107.18,74550.0,0 days 00:15:00
2024-02-17 15:30:00,107.18,107.66,107.07,107.23,150822.0,0 days 00:15:00
2024-02-17 15:45:00,107.2,107.3,106.96,107.22,27973.0,0 days 00:15:00
2024-02-17 16:00:00,107.22,107.22,106.7,106.72,53531.0,0 days 00:15:00
2024-02-17 16:15:00,106.71,106.99,106.52,106.88,76468.0,0 days 00:15:00
2024-02-17 16:30:00,106.88,107.14,106.65,107.05,78854.0,0 days 00:15:00
2024-02-17 16:45:00,107.05,107.45,106.86,107.05,98084.0,0 days 00:15:00
2024-02-17 17:00:00,107.03,107.64,107.02,107.48,79105.0,0 days 00:15:00
2024-02-17 17:15:00,107.48,107.75,107.42,107.45,84344.0,0 days 00:15:00
2024-02-17 17:30:00,107.46,107.7,107.42,107.57,29413.0,0 days 00:15:00
2024-02-17 17:45:00,107.56,107.88,107.53,107.7,24750.0,0 days 00:15:00
2024-02-17 18:00:00,107.69,107.77,107.33,107.42,19171.0,0 days 00:15:00
2024-02-17 18:15:00,107.42,107.64,107.38,107.64,9104.0,0 days 00:15:00
2024-02-17 18:30:00,107.63,107.66,107.47,107.53,12649.0,0 days 00:15:00
2024-02-17 18:45:00,107.53,107.67,107.27,107.53,18728.0,0 days 00:15:00
2024-02-17 19:00:00,107.53,107.74,107.31,107.7,14965.0,0 days 00:15:00
2024-02-17 19:15:00,107.69,108.1,107.68,107.97,42078.0,0 days 00:15:00
2024-02-17 19:30:00,107.98,107.98,107.67,107.84,25033.0,0 days 00:15:00
2024-02-17 19:45:00,107.83,108.04,107.71,108.02,17215.0,0 days 00:15:00
2024-02-17 20:00:00,108.01,108.05,107.75,107.9,14680.0,0 days 00:15:00
2024-02-17 20:15:00,107.91,108.32,107.88,108.16,37270.0,0 days 00:15:00
2024-02-17 20:30:00,108.16,108.28,107.99,108.21,25326.0,0 days 00:15:00
2024-02-17 20:45:00,108.22,108.47,108.09,108.36,47883.0,0 days 00:15:00
2024-02-17 21:00:00,108.36,108.48,108.0,108.17,26966.0,0 days 00:15:00
2024-02-17 21:15:00,108.17,108.98,108.11,108.94,73057.0,0 days 00:15:00
2024-02-17 21:30:00,108.93,109.65,108.85,109.59,133173.0,0 days 00:15:00
2024-02-17 21:45:00,109.59,109.63,109.04,109.3,38547.0,0 days 00:15:00
2024-02-17 22:00:00,109.29,109.64,109.18,109.28,25918.0,0 days 00:15:00
2024-02-17 22:15:00,109.28,109.54,109.17,109.43,24471.0,0 days 00:15:00
2024-02-17 22:30:00,109.42,109.62,109.13,109.16,30191.0,0 days 00:15:00
2024-02-17 22:45:00,109.16,109.35,109.06,109.24,12634.0,0 days 00:15:00
2024-02-17 23:00:00,109.24,109.24,108.81,108.93,23004.0,0 days 00:15:00
2024-02-17 23:15:00,108.94,109.14,108.91,109.13,18447.0,0 days 00:15:00
2024-02-17 23:30:00,109.13,109.27,109.05,109.21,10162.0,0 days 00:15:00
2024-02-17 23:45:00,109.22,109.32,108.88,108.95,26755.0,0 days 00:15:00
2024-02-18 00:00:00,108.95,109.09,108.69,109.0,27061.0,0 days 00:15:00
2024-02-18 00:15:00,109.0,109.85,108.99,109.27,40907.0,0 days 00:15:00
2024-02-18 00:30:00,109.28,109.44,108.82,108.84,30690.0,0 days 00:15:00
2024-02-18 00:45:00,108.84,109.22,108.76,109.22,23165.0,0 days 00:15:00
2024-02-18 01:00:00,109.22,109.58,109.08,109.28,29790.0,0 days 00:15:00
2024-02-18 01:15:00,109.28,109.42,108.91,108.99,19272.0,0 days 00:15:00
2024-02-18 01:30:00,109.0,109.16,108.51,108.52,28862.0,0 days 00:15:00
2024-02-18 01:45:00,108.52,108.54,108.11,108.33,72976.0,0 days 00:15:00
2024-02-18 02:00:00,108.34,108.38,107.55,108.14,79756.0,0 days 00:15:00
2024-02-18 02:15:00,108.14,108.59,108.12,108.39,24106.0,0 days 00:15:00
2024-02-18 02:30:00,108.42,108.5,108.02,108.16,28769.0,0 days 00:15:00
2024-02-18 02:45:00,108.16,108.18,107.55,107.78,55943.0,0 days 00:15:00
2024-02-18 03:00:00,107.77,107.91,107.65,107.77,41096.0,0 days 00:15:00
2024-02-18 03:15:00,107.76,108.17,107.66,107.96,37739.0,0 days 00:15:00
2024-02-18 03:30:00,107.97,108.13,107.82,107.95,39080.0,0 days 00:15:00
2024-02-18 03:45:00,107.96,108.43,107.96,108.4,28128.0,0 days 00:15:00
2024-02-18 04:00:00,108.4,108.58,108.39,108.52,29890.0,0 days 00:15:00
2024-02-18 04:15:00,108.52,109.16,108.47,109.16,45895.0,0 days 00:15:00
2024-02-18 04:30:00,109.15,109.2,108.71,108.73,57960.0,0 days 00:15:00
2024-02-18 04:45:00,108.73,109.08,108.66,108.98,25564.0,0 days 00:15:00
2024-02-18 05:00:00,108.98,109.23,108.91,109.18,22141.0,0 days 00:15:00
2024-02-18 05:15:00,109.18,109.37,109.12,109.26,23073.0,0 days 00:15:00
2024-02-18 05:30:00,109.26,109.67,109.24,109.52,44149.0,0 days 00:15:00
2024-02-18 05:45:00,109.53,109.66,109.23,109.48,35104.0,0 days 00:15:00
2024-02-18 06:00:00,109.47,109.6,108.99,109.05,36460.0,0 days 00:15:00
2024-02-18 06:15:00,109.04,109.17,108.73,108.79,50229.0,0 days 00:15:00
2024-02-18 06:30:00,108.79,108.9,108.45,108.54,64684.0,0 days 00:15:00
2024-02-18 06:45:00,108.54,108.63,108.02,108.55,44950.0,0 days 00:15:00
2024-02-18 07:00:00,108.55,108.77,108.26,108.73,36928.0,0 days 00:15:00
2024-02-18 07:15:00,108.73,109.32,108.73,109.0,41546.0,0 days 00:15:00
2024-02-18 07:30:00,109.02,109.18,108.93,109.11,37623.0,0 days 00:15:00
2024-02-18 07:45:00,109.1,109.57,108.93,109.22,94798.0,0 days 00:15:00
2024-02-18 08:00:00,109.22,109.4,108.79,108.91,32667.0,0 days 00:15:00
2024-02-18 08:15:00,108.89,109.1,108.82,109.05,16241.0,0 days 00:15:00
2024-02-18 08:30:00,109.05,109.25,109.01,109.07,15317.0,0 days 00:15:00
2024-02-18 08:45:00,109.08,109.37,109.0,109.32,21200.0,0 days 00:15:00
2024-02-18 09:00:00,109.33,110.05,109.32,110.01,118994.0,0 days 00:15:00
2024-02-18 09:15:00,110.01,110.63,109.82,110.03,128724.0,0 days 00:15:00
2024-02-18 09:30:00,110.04,110.49,110.03,110.45,59205.0,0 days 00:15:00
2024-02-18 09:45:00,110.45,111.0,110.44,110.89,85158.0,0 days 00:15:00
2024-02-18 10:00:00,110.89,112.87,110.85,112.37,401997.0,0 days 00:15:00
2024-02-18 10:15:00,112.38,112.93,112.26,112.56,184881.0,0 days 00:15:00
2024-02-18 10:30:00,112.55,112.78,111.6,111.96,163887.0,0 days 00:15:00
2024-02-18 10:45:00,111.94,112.09,111.0,111.52,128134.0,0 days 00:15:00
2024-02-18 11:00:00,111.51,111.67,111.11,111.41,73790.0,0 days 00:15:00
2024-02-18 11:15:00,111.4,111.57,111.06,111.45,49757.0,0 days 00:15:00
2024-02-18 11:30:00,111.44,112.11,111.43,112.11,47920.0,0 days 00:15:00
2024-02-18 11:45:00,112.1,112.21,111.66,111.8,41992.0,0 days 00:15:00
2024-02-18 12:00:00,111.79,111.81,111.49,111.64,39598.0,0 days 00:15:00
2024-02-18 12:15:00,111.65,112.09,111.57,111.61,39500.0,0 days 00:15:00
2024-02-18 12:30:00,111.6,111.61,110.8,111.5,109459.0,0 days 00:15:00
2024-02-18 12:45:00,111.49,111.53,110.71,110.86,64724.0,0 days 00:15:00
2024-02-18 13:00:00,110.87,111.3,110.78,111.0,62501.0,0 days 00:15:00
2024-02-18 13:15:00,110.99,111.43,110.96,111.28,43575.0,0 days 00:15:00
2024-02-18 13:30:00,111.27,111.42,111.02,111.12,20250.0,0 days 00:15:00
2024-02-18 13:45:00,111.12,111.38,111.07,111.25,17911.0,0 days 00:15:00
2024-02-18 14:00:00,111.26,111.66,111.25,111.46,26632.0,0 days 00:15:00
2024-02-18 14:15:00,111.46,111.89,111.39,111.4,44263.0,0 days 00:15:00
2024-02-18 14:30:00,111.39,112.25,111.36,112.04,78575.0,0 days 00:15:00
2024-02-18 14:45:00,112.04,112.5,111.97,112.16,69997.0,0 days 00:15:00
2024-02-18 15:00:00,112.15,112.42,111.8,112.03,42673.0,0 days 00:15:00
2024-02-18 15:15:00,112.04,112.39,112.03,112.12,23809.0,0 days 00:15:00
2024-02-18 15:30:00,112.13,112.42,112.09,112.19,49198.0,0 days 00:15:00
2024-02-18 15:45:00,112.2,112.35,111.93,112.35,39865.0,0 days 00:15:00
2024-02-18 16:00:00,112.34,112.41,112.08,112.29,33157.0,0 days 00:15:00
2024-02-18 16:15:00,112.3,112.3,111.71,111.91,44934.0,0 days 00:15:00
2024-02-18 16:30:00,111.9,112.93,111.83,112.9,65467.0,0 days 00:15:00
2024-02-18 16:45:00,112.9,113.31,112.48,112.64,160179.0,0 days 00:15:00
2024-02-18 17:00:00,112.64,113.36,112.62,113.22,69725.0,0 days 00:15:00
2024-02-18 17:15:00,113.23,113.97,112.96,113.84,95680.0,0 days 00:15:00
2024-02-18 17:30:00,113.83,114.08,113.47,113.61,91879.0,0 days 00:15:00
2024-02-18 17:45:00,113.61,113.63,113.03,113.27,72486.0,0 days 00:15:00
2024-02-18 18:00:00,113.27,113.28,112.83,112.98,38965.0,0 days 00:15:00
2024-02-18 18:15:00,112.97,113.17,112.81,112.99,26416.0,0 days 00:15:00
2024-02-18 18:30:00,113.0,113.24,112.66,112.94,37485.0,0 days 00:15:00
2024-02-18 18:45:00,112.95,113.67,112.92,113.47,33850.0,0 days 00:15:00
2024-02-18 19:00:00,113.47,113.62,112.9,112.94,17314.0,0 days 00:15:00
2024-02-18 19:15:00,112.95,113.27,112.53,113.26,53403.0,0 days 00:15:00
2024-02-18 19:30:00,113.26,113.63,112.69,112.89,56901.0,0 days 00:15:00
2024-02-18 19:45:00,112.89,113.06,112.7,112.77,13254.0,0 days 00:15:00
2024-02-18 20:00:00,112.78,113.22,112.52,112.6,31572.0,0 days 00:15:00
2024-02-18 20:15:00,112.58,112.68,111.9,112.08,94382.0,0 days 00:15:00
2024-02-18 20:30:00,112.1,112.45,112.05,112.39,20810.0,0 days 00:15:00
2024-02-18 20:45:00,112.4,112.66,112.39,112.44,13546.0,0 days 00:15:00
2024-02-18 21:00:00,112.44,112.85,112.44,112.7,16919.0,0 days 00:15:00
2024-02-18 21:15:00,112.69,112.82,112.45,112.8,13196.0,0 days 00:15:00
2024-02-18 21:30:00,112.82,113.5,112.56,113.4,46216.0,0 days 00:15:00
2024-02-18 21:45:00,113.4,113.44,112.65,113.07,32096.0,0 days 00:15:00
2024-02-18 22:00:00,113.07,113.66,112.87,113.64,64663.0,0 days 00:15:00
2024-02-18 22:15:00,113.63,113.69,113.24,113.43,58066.0,0 days 00:15:00
2024-02-18 22:30:00,113.43,113.62,111.77,112.43,112584.0,0 days 00:15:00
2024-02-18 22:45:00,112.44,113.02,112.43,112.78,64807.0,0 days 00:15:00
2024-02-18 23:00:00,112.78,112.97,112.58,112.93,33145.0,0 days 00:15:00
2024-02-18 23:15:00,112.93,113.19,112.43,112.56,54371.0,0 days 00:15:00
2024-02-18 23:30:00,112.55,112.55,111.96,112.26,74515.0,0 days 00:15:00
2024-02-18 23:45:00,112.25,112.35,112.0,112.26,21826.0,0 days 00:15:00
2024-02-19 00:00:00,112.26,112.99,112.04,112.58,140382.0,0 days 00:15:00
2024-02-19 00:15:00,112.59,112.68,112.21,112.4,51597.0,0 days 00:15:00
2024-02-19 00:30:00,112.4,112.98,112.26,112.51,85505.0,0 days 00:15:00
2024-02-19 00:45:00,112.54,112.54,112.23,112.4,27664.0,0 days 00:15:00
2024-02-19 01:00:00,112.4,112.42,111.74,112.2,113608.0,0 days 00:15:00
2024-02-19 01:15:00,112.2,112.22,111.75,111.77,30624.0,0 days 00:15:00
2024-02-19 01:30:00,111.76,112.17,111.7,112.12,41294.0,0 days 00:15:00
2024-02-19 01:45:00,112.11,112.52,112.02,112.23,69661.0,0 days 00:15:00
2024-02-19 02:00:00,112.23,112.49,111.96,112.32,66523.0,0 days 00:15:00
2024-02-19 02:15:00,112.33,112.53,112.02,112.05,48342.0,0 days 00:15:00
2024-02-19 02:30:00,112.05,112.1,111.6,112.05,78212.0,0 days 00:15:00
2024-02-19 02:45:00,112.06,112.17,111.88,112.15,30548.0,0 days 00:15:00
2024-02-19 03:00:00,112.15,112.27,112.02,112.04,34440.0,0 days 00:15:00
2024-02-19 03:15:00,112.04,112.14,111.46,111.64,166439.0,0 days 00:15:00
2024-02-19 03:30:00,111.64,111.64,111.21,111.29,77490.0,0 days 00:15:00
2024-02-19 03:45:00,111.29,111.74,111.29,111.69,44707.0,0 days 00:15:00
2024-02-19 04:00:00,111.68,111.8,111.37,111.5,24418.0,0 days 00:15:00
2024-02-19 04:15:00,111.49,112.18,111.43,112.04,95742.0,0 days 00:15:00
2024-02-19 04:30:00,112.04,112.25,111.93,112.06,32282.0,0 days 00:15:00
2024-02-19 04:45:00,112.06,112.09,111.83,111.98,23040.0,0 days 00:15:00
2024-02-19 05:00:00,111.98,112.02,111.29,111.46,41692.0,0 days 00:15:00
2024-02-19 05:15:00,111.46,111.65,111.31,111.55,40820.0,0 days 00:15:00
2024-02-19 05:30:00,111.54,111.68,111.21,111.44,53343.0,0 days 00:15:00
2024-02-19 05:45:00,111.43,112.0,111.18,111.81,50720.0,0 days 00:15:00
2024-02-19 06:00:00,111.81,112.54,111.75,112.54,82510.0,0 days 00:15:00
2024-02-19 06:15:00,112.54,112.96,112.34,112.93,115842.0,0 days 00:15:00
2024-02-19 06:30:00,112.92,113.12,112.25,112.45,121511.0,0 days 00:15:00
2024-02-19 06:45:00,112.45,112.87,112.37,112.47,36877.0,0 days 00:15:00
2024-02-19 07:00:00,112.46,112.88,112.25,112.87,60109.0,0 days 00:15:00
2024-02-19 07:15:00,112.88,113.34,112.82,113.28,62034.0,0 days 00:15:00
2024-02-19 07:30:00,113.27,113.36,112.95,113.1,46994.0,0 days 00:15:00
2024-02-19 07:45:00,113.09,113.67,112.82,113.21,82391.0,0 days 00:15:00
2024-02-19 08:00:00,113.22,113.38,112.92,113.01,56746.0,0 days 00:15:00
2024-02-19 08:15:00,113.01,113.04,112.52,112.77,47153.0,0 days 00:15:00
2024-02-19 08:30:00,112.77,112.77,112.26,112.31,53483.0,0 days 00:15:00
2024-02-19 08:45:00,112.32,112.39,111.62,111.74,123808.0,0 days 00:15:00
2024-02-19 09:00:00,111.75,112.13,111.71,112.08,47173.0,0 days 00:15:00
2024-02-19 09:15:00,112.07,112.59,111.97,112.24,69164.0,0 days 00:15:00
2024-02-19 09:30:00,112.23,112.48,112.05,112.44,31025.0,0 days 00:15:00
2024-02-19 09:45:00,112.44,112.48,111.84,111.9,47924.0,0 days 00:15:00
2024-02-19 10:00:00,111.9,112.4,111.66,112.04,123053.0,0 days 00:15:00
2024-02-19 10:15:00,112.04,112.05,110.81,111.29,220572.0,0 days 00:15:00
2024-02-19 10:30:00,111.29,111.93,111.23,111.84,87701.0,0 days 00:15:00
2024-02-19 10:45:00,111.83,112.22,111.74,111.99,55549.0,0 days 00:15:00
2024-02-19 11:00:00,111.99,112.39,111.96,112.08,38087.0,0 days 00:15:00
2024-02-19 11:15:00,112.09,112.92,111.85,112.71,61762.0,0 days 00:15:00
2024-02-19 11:30:00,112.7,112.95,112.52,112.8,76660.0,0 days 00:15:00
2024-02-19 11:45:00,112.8,113.0,112.61,112.7,84189.0,0 days 00:15:00
2024-02-19 12:00:00,112.69,112.8,111.86,112.79,85872.0,0 days 00:15:00
2024-02-19 12:15:00,112.79,112.8,112.17,112.42,64910.0,0 days 00:15:00
2024-02-19 12:30:00,112.42,112.55,112.22,112.36,39495.0,0 days 00:15:00
